polymer,smiles,n_variants,pred_canonical,mean_pred,std_pred,std_pred_graph_only,max_dev,viol_rate_0_5sigma,viol_rate_1sigma,viol_rate_2sigma
219,*C1C(C(C(C1)C=C*)C(=O)OC)C(=O)OC,30,107.55597676141514,119.24440515844248,17.228855768207193,2.7702055674606536e-14,64.61053902771948,0.03333333333333333,0.0,0.0
220,*C(C*)c1ccc(cc1)B(O[Si](C)(C)C)O[Si](C)(C)C,30,88.57400458278119,70.79135511072744,7.431521235099018,2.842170943040401e-14,29.404975437133132,0.0,0.0,0.0
221,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1cc(ccc1)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1cc(ccc1)*,30,136.47164523211248,177.76156537343522,13.883223244377135,1.2286947876004444,77.39344791577008,0.2,0.0,0.0
222,*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,30,135.22371388929807,132.47748570749422,12.78298606568091,5.540411134921307e-14,39.502459416009984,0.0,0.0,0.0
223,*O[Si](OC(CC*)C)(C)C,30,-85.01382522009614,-64.94281437569724,13.637180038789797,1.556721137788958e-14,57.91647634372422,0.03333333333333333,0.0,0.0
224,*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)C(C)(C)C,30,177.5366503555495,182.34318059691245,15.063737249228547,2.5421149729252075e-14,38.87584450152798,0.0,0.0,0.0
225,*C(C*)c1ccc(cc1)Cl,30,115.0262128615641,98.00054595720431,12.333516660030067,0.0,36.31203388746293,0.0,0.0,0.0
226,*C1OC(CO1)COC(=O)CCCCCCC*,30,-18.257757170001646,-7.832061476798752,17.10466515274107,7.016047354870913e-15,47.43801176332773,0.0,0.0,0.0
227,*Oc1ccc(cc1)c1ccc(cc1)OC(=O)Nc1cc(ccc1)P(=O)(c1cc(ccc1)NC(=O)*)c1ccccc1,30,77.7486854122333,174.1282761198309,18.154712342172655,1.3971999809572466e-14,128.62886761431227,1.0,0.2,0.0
228,*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)NCCCCCCCCNC(=O)*,30,57.98061345443422,108.813083698645,19.12713336657966,1.5788717858163122,84.67870638985976,0.4,0.0,0.0
229,*C1C2C(C(C(C1*)C2)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,30,181.51131049265575,150.69245314677192,17.620539427309854,0.0,60.81700674257033,0.06666666666666667,0.0,0.0
230,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(c(c2)C(C)(C)C)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)C(C)(C)C)cc1,30,285.7184239901629,284.1875961759094,11.43097719554002,0.5473372569415811,33.07717028603713,0.0,0.0,0.0
231,*OC1CCC(CC1)OC(=O)C(=O)*,30,135.2143149495112,112.96611459175504,13.236136149648752,5.684341886080802e-14,52.36246749196769,0.0,0.0,0.0
232,*c1cc2c(C(=O)N(C2=O)C2CC(CC(C2)(CN2C(=O)c3c(C2=O)cc(cc3)C(=O)*)C)(C)C)cc1,30,253.15123086907255,269.0020695498709,16.341256253711236,7.338453819646733e-15,50.5609565863777,0.0,0.0,0.0
233,*Oc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)OCCOCCOCC*,30,114.71942896539073,117.24427535105481,11.737240707591765,0.007849433279661906,26.241799579885026,0.0,0.0,0.0
234,*OC(=O)C(C*)(CC)CC,30,51.646703575496645,33.90587732065473,19.02614672865185,2.1316282072803006e-14,57.07307869612673,0.03333333333333333,0.0,0.0
235,*c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)*)c1c(cccc1)c1ccccc1,30,279.5554420565917,287.7736342461527,11.149583920963686,6.226884551155832e-14,26.450933083889424,0.0,0.0,0.0
236,*Nc1cc(cc(c1)C(=O)Nc1c2C(=O)c3c(C(=O)c2ccc1)cccc3)NC(=O)NC1CCC(CC1)CC1CCC(CC1)NC(=O)*,30,156.22116561097204,211.335155202151,16.12891254657363,0.0,90.59952852960276,0.5333333333333333,0.0,0.0
237,*Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc2c(cc1)cc(cc2)C(=O)c1ccc(cc1)*,30,197.8538137530698,235.56561480869897,8.521785181605713,1.0491775657302267,55.85948761184693,0.06666666666666667,0.0,0.0
238,*N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cccc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc3c(cc2Oc2ccc(cc2)*)cccc3)cc1,30,215.51753671907835,228.75304137539075,15.724066929452492,1.89353094217498,44.92798129001238,0.0,0.0,0.0
239,*c1c(c(c(c(c1)N=Cc1ccc(cc1)F)O)*)C,30,158.3756122256271,171.38472348157467,8.562096471063676,2.842170943040401e-14,30.629332738499187,0.0,0.0,0.0
240,*C(C*)(C(=O)OCc1ccc(cc1)C=CC(=O)C1c2c(C(=O)c3c1cccc3)cccc2)C,30,166.46783751471827,146.70404916602874,11.541860993799974,0.9273047884262197,43.516090702532,0.0,0.0,0.0
241,*c1ccc(cc1)c1c(cc(c(c1c1ccccc1)c1ccccc1)c1cc(ccc1)c1c(c(c(c(c1)c1ccccc1)c1ccc(cc1)CCCCCCCCCC*)c1ccccc1)c1ccccc1)c1ccccc1,30,186.83298937581623,174.02080661430912,13.258680150165148,0.4335884922082973,35.42275168704677,0.0,0.0,0.0
242,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Sc2ccc(cc2)Sc2ccc(cc2)*)cc1,30,234.07538575264311,260.2466428987564,17.51562101286457,0.43485056124383176,71.06078286276176,0.06666666666666667,0.0,0.0
243,*N1C(=O)c2c(C1=O)cc(cc2)c1ccc(cc1)c1cc2c(C(=O)N(C2=O)CCCCCC*)cc1,30,137.51812641348394,147.6419004382828,11.946047489644284,0.0,30.119916717097823,0.0,0.0,0.0
244,*OCCOCCOCCCNC(=O)C(NC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)NC(C(=O)NCCC*)C(C)C)Cc1ccccc1)Cc1ccccc1)C(C)C,30,65.0357582239825,49.44480194155154,5.7201494244323605,1.3834934391456244,29.96954242214349,0.0,0.0,0.0
245,*C1C(=O)N(C(=O)C1C(C*)c1ccccc1)C(C)(C)C,30,183.52084339716305,166.41750825359608,12.076496142473527,2.842170943040401e-14,37.640570389202935,0.0,0.0,0.0
246,*C1OCC(OC1)CNC(=O)CCCCCCCCC(=O)NC*,30,70.4552918782001,56.73909970732246,10.6489842451558,3.6692269098233666e-15,30.11955247628223,0.0,0.0,0.0
247,*c1n(c(nn1)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)c1ccc(cc1)C,30,214.1434046435487,232.628351451121,13.766868465318408,2.842170943040401e-14,52.74449770333234,0.0,0.0,0.0
248,*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)Cl)(C)C)Cl,30,131.8976284756744,116.87448400611315,10.413944134631421,1.0914003687090976,34.324552190045935,0.0,0.0,0.0
249,*C(C*)(C(=O)OCC(F)(F)F)F,30,110.04852594305545,50.05176497250363,17.956457663688113,4.263256414560601e-14,88.0945245412973,0.7,0.0,0.0
250,*C(C*)C(=O)c1cc(c(cc1)Br)OC,30,81.33904053094604,91.45479555043939,10.333918293330976,0.0,34.87596306811342,0.0,0.0,0.0
251,*c1cc2c(C(=O)N(C2=O)c2c(c(ccc2)C(=O)Nc2ccc(cc2)C(c2ccc(cc2)NC(=O)c2c(c(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C)(C(F)(F)F)C(F)(F)F)C)cc1,30,289.76061994242434,317.7742751744002,23.24052193464677,0.21055123630344308,76.53564976529958,0.2,0.0,0.0
252,*NC1CCC(CC1)CC1CCC(CC1)NC(=O)CCCCCCCCC(=O)*,30,139.35535469730172,112.37185096981277,12.462554164443137,0.0,49.73325447825398,0.0,0.0,0.0
253,*C(C*)OC(=O)CCC,30,3.0218891519675832,-9.570851260970784,10.420313613692462,1.7427319028183583e-15,32.09345103175905,0.0,0.0,0.0
254,*C1OC(=O)C(C1)CCC1C(=O)OC(C1)CCCCC=CCCCC*,30,25.17671460366613,18.86253498817879,16.064837174322758,9.707861907258649e-15,32.3075637705475,0.0,0.0,0.0
255,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(C*)OC(=O)C,30,118.62736618290491,109.58761722095491,8.641167186524102,2.842170943040401e-14,28.749874157900692,0.0,0.0,0.0
256,*c1cc2c(C(=O)N(C2=O)c2c(c(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2c(c(cc(c2)C(F)(F)F)NC(=O)*)Oc2ccc(cc2)C(F)(F)F)Oc2ccc(cc2)C(F)(F)F)cc1,30,266.20922398873716,290.0241083725254,16.680395404481377,0.6249136732361206,44.8975166572049,0.0,0.0,0.0
257,*OC(=O)C1CCC(CC1)C(=O)OCCOCC*,30,-9.02884625773695,19.45252122520227,9.37788097979595,8.51910812704787e-15,54.61041687487063,0.03333333333333333,0.0,0.0
258,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)CCCCCCCCCC*)cc1,30,91.520694619819,82.422660960205,12.460337558539125,2.842170943040401e-14,29.193881835522774,0.0,0.0,0.0
259,*Oc1cc2c(cc1)ccc(c2)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*,30,175.73213734326234,184.90522677574,11.31189778293609,7.338453819646733e-15,36.609975926436704,0.0,0.0,0.0
260,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)C(=O)NNC(=O)c1ccc(cc1)C(=O)NNC(=O)c1ccc(cc1)*,30,251.10800681396722,267.36836480856937,16.06076489851807,0.0,54.437600062596516,0.0,0.0,0.0
261,*C(C*)c1ccc(cc1)C(=O)OCCN(CC)CC,30,69.81855251363287,44.910761452182214,10.861383820151387,2.733512482915237e-14,40.02765885044541,0.0,0.0,0.0
262,*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)CCCCCCCCCC(=O)*,30,129.67724830650133,127.50711640114608,9.384498763144979,2.842170943040401e-14,26.233303770431093,0.0,0.0,0.0
263,*c1nc(ccc1)Oc1ccc(cc1)O*,30,100.16224445430224,105.26845676497695,19.282774305103768,7.338453819646733e-15,56.034172802135586,0.03333333333333333,0.0,0.0
264,*O[Si](*)(CCCOCC1OC(=O)OC1)C,30,-30.630873055172213,16.73098354693031,15.620537387725175,3.432247492722581e-15,78.47076085556081,0.3333333333333333,0.0,0.0
265,*N1C(=O)c2c(C1=O)c(c(c(c2c1ccccc1)c1ccccc1)c1ccc(cc1)c1c(c2c(C(=O)N(C2=O)c2cc(ccc2)*)c(c1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,30,409.69625472263704,343.9572126464481,13.237146690883687,1.1917385888530338e-05,101.66185126269556,0.8333333333333334,0.0,0.0
266,*C1C(CC(C1)C=C*)(CCC)C#N,30,104.65885222616035,92.52258024719181,19.304129309515066,2.958225308398898e-14,39.335682272739575,0.0,0.0,0.0
267,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)c2cc(ccc2)C(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,30,274.0165461383896,294.103272968511,19.184774166303026,0.28311270131863164,56.89454141899739,0.03333333333333333,0.0,0.0
268,*Oc1cc(c(cc1)CCc1ccc(cc1)OCCCCCCCC*)C,30,1.4044628485833501,26.89072515130976,9.626668981421979,1.921252625852897e-15,47.092058807101026,0.0,0.0,0.0
269,*C(C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H],30,110.53078331043588,115.59642652668732,11.09504237681928,2.958225308398898e-14,29.216535638682956,0.0,0.0,0.0
270,*OC(COC(=O)*)C,30,28.77273334247713,23.256921499505076,11.708646455449102,5.728578676879117e-15,30.539700756639135,0.0,0.0,0.0
271,*c1ccc(cc1)c1c(cc(c(c1c1ccccc1)c1ccccc1)c1cc(ccc1)c1c(c(c(c(c1)c1ccccc1)c1ccc(cc1)CCCCCC*)c1ccccc1)c1ccccc1)c1ccccc1,30,212.7742019557146,191.97113969762412,17.04861852564538,0.3965986584537149,47.01732376609701,0.0,0.0,0.0
272,*c1nc2c(nc1c1cc3c(cc1)cccc3)cc(cc2)c1cc2c(nc(c(n2)c2ccc(cc2)*)c2cc3c(cc2)cccc3)cc1,30,336.96505236023063,352.6685236142874,13.617005841650107,5.684341886080802e-14,43.6319548429758,0.0,0.0,0.0
273,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)(C)C)(C)C,30,166.169742137216,241.2315178413957,18.09415064259764,0.48981784504616727,103.2806116931383,0.8333333333333334,0.0,0.0
274,*N(c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(c1ccc(cc1)*)c1ccccc1)c1ccc(cc1)C)c1ccc(cc1)C,30,227.3430175351105,250.18813801907814,12.42621650414883,0.3403439473927613,43.746882315435016,0.0,0.0,0.0
275,*C1C2C(C(C(C1*)C2)C(=O)OCC12CC3CC(CC(C1)C3)C2)C(=O)OCC12CC3CC(CC(C1)C3)C2,30,324.0745486831374,244.12681459038188,28.855790829950184,5.491595988356129e-14,128.12222387794526,0.8333333333333334,0.13333333333333333,0.0
276,*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCOC(=O)Nc1c(ccc(c1)NC(=O)OCCCCCC*)C,30,74.29840176228394,94.35154671803267,10.128564573488266,0.9480687537024112,33.178424877853146,0.0,0.0,0.0
277,*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)C(=O)c1ccc(cc1)N*)CC(CCCC)CC,30,219.36945381206516,216.2845269601319,14.425894068085329,5.684341886080802e-14,29.444826222094605,0.0,0.0,0.0
278,*c1sc(cc1CCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)*,30,78.07134696546014,117.59121395013655,14.795295642273114,0.9557601884693792,66.70069603880633,0.06666666666666667,0.0,0.0
279,*c1nc2c(nc1)cc(cc2)c1cc2c(nc(cn2)c2ccc(cc2)c2ccc(cc2)*)cc1,30,346.27914111454555,340.0204813307529,13.090963031451556,1.1368683772161603e-13,29.265858824282475,0.0,0.0,0.0
280,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F,30,98.2637174928978,114.04995401847694,12.6342679647798,1.0514912534909875,44.030620368673226,0.0,0.0,0.0
281,*N(c1ccc(cc1)C(c1ccc(cc1)*)c1ccc(cc1)C(=O)OC)c1ccc(cc1)C,30,217.20784390163112,218.88954032102598,12.43202246449799,5.684341886080802e-14,28.397434632583895,0.0,0.0,0.0
282,*OC(=O)CCCC(=O)OCCC*,30,-36.71442680896256,-34.05924303711192,10.352732601739868,8.3065657069171e-15,20.10398427890292,0.0,0.0,0.0
283,*C(C*)C(=O)OCCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,30,19.382460056399474,35.981777421532726,12.14410673452879,1.4994144977666484,39.18078143898883,0.0,0.0,0.0
284,*N1C(=O)c2c(C1=O)c(ccc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1c2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)*)ccc1)(C)C,30,233.50727514522103,263.4381068107827,15.028881456636737,0.5381321040325834,66.23270444707887,0.06666666666666667,0.0,0.0
285,*OC(C(C(*)(F)F)(F)F)(F)F,30,-91.74708440161683,-47.45047368190502,24.430253179812276,4.263256414560601e-14,96.71423131189069,0.4666666666666667,0.0,0.0
286,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2c(cc(cc2)*)Br)Br)cc1,30,278.8111410689629,313.92670687821675,18.395789053774653,5.684341886080802e-14,74.69051872288759,0.2,0.0,0.0
287,*Oc1ccc(cc1)C(=O)OCCOCCOCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,30,55.17338904885088,90.81649413499169,12.569513261821346,1.2210812682449101,65.37316689435428,0.06666666666666667,0.0,0.0
288,*c1cc2C3(CCC(CC3)(C3=NC(CO3)Cc3ccccc3)C3=NC(CO3)Cc3ccccc3)c3c(c2cc1)ccc(c3)c1cc2C(c3c(c2cc1)ccc(c3)*)(CCCCCC)CCCCCC,30,142.2939258529403,165.9112935500486,14.430268826684271,0.5705186739334992,55.922133859475565,0.03333333333333333,0.0,0.0
289,*O[Si](CCCN=C1c2c(ccc(c2C(=NCCC[Si](*)(C)C)c2ccccc12)O)O)(C)C,30,15.763428878270474,77.93628835812176,17.583433023704934,2.1996242600397776e-15,91.1796316962947,0.6333333333333333,0.0,0.0
290,*C(C*)C(=O)OCCN(C)C,30,-36.71175634657018,-39.9451659940052,11.463317969752259,6.864494985445162e-15,25.332263258460138,0.0,0.0,0.0
291,*O[Si](c1ccc(cc1)[Si](Oc1c(cc(cc1C)c1cc(c(c(c1)C)*)C)C)(C)C)(C)C,30,67.68727666300357,150.16419953548305,20.545424084152963,5.801557143511545e-15,111.86345898189255,0.9,0.06666666666666667,0.0
292,*C1COC2C1OCC2OC(=O)O*,30,141.62214786494258,138.98930629768662,13.381045577693113,0.0,39.58515555637126,0.0,0.0,0.0
293,*OC(=O)OCC*,28,-17.794117544709867,-13.189659531056362,11.989697202174678,0.0,30.649165117359978,0.0,0.0,0.0
294,*C(C*)c1ccc(cc1)Cn1c2ccccc2c2ccccc12,30,165.31973827351976,146.26496993822585,11.205651819863004,0.0,38.35583197549724,0.0,0.0,0.0
295,*c1ncnc(n1)N(CCCCN(*)c1ccccc1)c1ccccc1,30,87.45343667931095,99.38433677869087,10.646800894485192,1.4210854715202004e-14,27.915259104373945,0.0,0.0,0.0
296,*C(C*)(C(=O)OCCC(CC(C)(C)C)C)C,30,10.151961463525053,7.24230187743514,11.41312483796355,3.2431690370603295e-15,26.217063016552466,0.0,0.0,0.0
297,*Nc1cc(ccc1)CCc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,30,208.5350333759723,207.83191116988758,15.670327989863646,6.665481691674458e-14,34.32937996134572,0.0,0.0,0.0
298,*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,30,155.56962548534443,146.54013067476387,11.363137998164989,5.916450616797797e-14,31.243137519740884,0.0,0.0,0.0
299,*SSCCCCCCCCCC*,26,-63.22857412654902,-69.61905560123066,5.077707234500904,7.105427357601002e-15,12.97072430527669,0.0,0.0,0.0
300,*C=CCCCCCCCCCC(CCCCCCCCC*)Cl,30,-46.30163121706295,-63.701950688993534,11.612275345489435,1.4210854715202004e-14,28.106803856813244,0.0,0.0,0.0
301,*SC(C*)CC,24,-47.258412512959325,-48.234024864341414,10.840102765902046,0.0,25.502698110459633,0.0,0.0,0.0
302,*N(CC*)C(=O)C(OC)(c1ccccc1)C(F)(F)F,30,90.54031408535366,75.09054963974447,9.004134974003875,0.0,37.405031883975425,0.0,0.0,0.0
303,*c1cc2c(C(=O)N(C2=O)c2c(cccc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,30,286.4431205722445,289.274399075928,11.643547003497492,5.684341886080802e-14,23.037431482214117,0.0,0.0,0.0
304,*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C=CC1=O)C(=O)*,30,270.0493709390396,250.2226847503333,10.863308196488083,5.684341886080802e-14,41.28383185050754,0.0,0.0,0.0
305,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)C(c1cc(c(cc1)*)N)(C)C)N,30,225.1790305291505,220.69913471739744,11.488121427223435,2.842170943040401e-14,24.12955057070849,0.0,0.0,0.0
306,*N1C(=O)c2c(C1=O)c(c(c(c2c1ccccc1)c1ccccc1)c1ccc(cc1)c1c(c2c(C(=O)N(C2=O)c2cc(ccc2)Oc2cc(ccc2)Oc2cc(ccc2)*)c(c1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,30,280.88427656296653,299.66290713638165,12.427229406056547,0.8151845520342733,43.80302434155658,0.0,0.0,0.0
307,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC(CC1C3)C2)c1ccc(cc1)*,30,266.7706785154656,277.24785246695734,15.566248246444163,1.1021955782965458,54.02508317061523,0.0,0.0,0.0
308,*C1C2C(C(C(C1*)C2)C(=O)OCCC1C2CCC(C1)C2)C(=O)OCCC1C2CCC(C1)C2,30,256.88263454305155,177.93583753320027,19.94998654531624,0.0,112.90221275243127,0.9,0.03333333333333333,0.0
309,*Oc1ccc(cc1)C1(CCC(CC1)C(C)(C)C)c1ccc(cc1)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)*)(C)C,30,152.00459612799125,210.7627971778976,16.148283799106018,0.8250543624828318,92.79159852823341,0.6333333333333333,0.0,0.0
310,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OC)C,30,51.260603847951586,53.3742812960119,11.56298425830926,1.1085290526196954,35.420683413535414,0.0,0.0,0.0
311,*Oc1ccc(cc1)C1(CC2C(CC1)CCCC2)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)C(=O)c1ccc(cc1)*,30,200.42439829308583,235.7915296978631,11.154294214103093,5.540411134921307e-14,64.52878722514876,0.03333333333333333,0.0,0.0
312,*c1cc2c(C(=O)N(C2=O)c2cc3Cc4c(c3cc2)ccc(c4)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,30,383.0104873230147,343.8038151813959,13.108636360890886,1.7053025658242404e-13,67.51504936652293,0.13333333333333333,0.0,0.0
313,*C(C*)(C(=O)OC1CCC(CC1)C)C,30,106.81052098611893,82.14354662965246,12.87938540725401,4.263256414560601e-14,46.417103361723534,0.0,0.0,0.0
314,*OC(=O)C1CCC(CC1)C(=O)OCCCC*,30,-0.7912395336448546,27.587552503101275,16.36725250589621,1.1190365192112774e-14,67.23842926074369,0.03333333333333333,0.0,0.0
315,*O[Si](c1cc2c(cc1)ccc(c2)[Si](*)(C)C)(C)C,30,33.70447795451816,121.02160118768043,37.50196241265473,8.79849704015911e-15,131.2424770232074,0.7333333333333333,0.4,0.0
316,*c1ccc2c(nc([nH]2)c2cc(ccc2)c2nc3c([nH]2)ccc(c3)C(=O)Nc2cc(ccc2)NC(=O)c2cc(ccc2)NC(=O)*)c1,30,324.43564629519085,337.8328195668351,18.312866517957335,0.642687928956,47.57372920126727,0.0,0.0,0.0
317,*Oc1ccc(cc1)C1(CCC(CC1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)(C)C)C,30,202.61302798026577,209.89368516683678,11.282753892939171,5.684341886080802e-14,30.93551848652237,0.0,0.0,0.0
318,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,30,227.8620710873523,206.53535403609294,15.871111081644171,5.916450616797797e-14,47.360148544153645,0.0,0.0,0.0
319,*O[Si](COC(=O)CCCCCCCCC(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)OC(=O)CCCCCCCCC(=O)OC[Si](*)(C)C)CCC1)(C)C,30,78.30442086877406,119.58652170865183,12.616869839231997,1.032103752581506,69.65870838702597,0.1,0.0,0.0
320,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)*,30,217.73173915501314,238.81666253885982,16.45987721978427,0.522265839482778,54.03272469115092,0.0,0.0,0.0
321,*OC(=O)c1c(c(ccc1)C(=O)OCC(C(C(C*)(F)F)(F)F)(F)F)OCCCCC,30,10.16992250822907,18.628516231997487,10.63547070800854,8.255760547102576e-15,29.239050117397845,0.0,0.0,0.0
322,*C(C*)(C(=O)OCC)Cl,30,82.29988199961419,57.49234174648617,14.972165188200318,0.0,53.901213145245016,0.0,0.0,0.0
323,*Oc1cc(cc(c1)CC)OC(=O)c1cc(ccc1)C(=O)*,30,135.0531815148437,142.82678661878612,9.291333835901206,2.842170943040401e-14,28.60356855302055,0.0,0.0,0.0
324,*C1CC(CC1)*,20,74.43281498684607,76.26648427784963,17.647370856632143,0.0,30.365422840240413,0.0,0.0,0.0
325,*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*)c1ccccc1,30,168.85712194182892,196.78532902890177,14.258512358790039,3.595093471822542e-14,69.98910816991676,0.03333333333333333,0.0,0.0
326,*C1C(=O)N(C(=O)C1C(C*)c1ccccc1)CCCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,30,110.43960895974567,91.62157438021974,11.196383541936877,0.4183987285542777,40.05595434111345,0.0,0.0,0.0
327,*C1(c2c(C(=O)N1)cccc2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)*,30,324.70360819129303,282.7065683922373,12.746524336656003,1.1368683772161603e-13,71.28287025079243,0.2,0.0,0.0
328,*c1ncc(cc1)c1sc(c(c1)CCCCCCCC)c1ccc(cc1)c1sc(cc1CCCCCCCC)*,30,20.248240757867475,71.19096040760765,15.805035969360887,0.41657950840291924,83.31970087539305,0.43333333333333335,0.0,0.0
329,*O[Si](CCCN=C1c2c(C(=NCCC[Si](*)(C)C)C=C1)c(ccc2O)O)(C)C,30,28.64051070169664,72.2134073113385,13.780554261937494,5.728578676879117e-15,67.04468757845922,0.2,0.0,0.0
330,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc(ccc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1,30,203.45990566882034,245.81107943342218,12.653405644792812,0.6994650091907072,61.71342008106109,0.13333333333333333,0.0,0.0
331,*C1(C(C(C(C(C1(F)F)(Cl)F)(F)F)(C(*)(F)F)F)(F)F)F,30,149.7866783660391,135.39211981196087,21.211467478414747,2.842170943040401e-14,52.47111812801195,0.0,0.0,0.0
332,*NC(=O)CCCCC(=O)NCCCCCCCCCC*,30,50.62878937889603,31.27114881200235,7.994202022101114,1.8346134549116833e-15,36.271087577487684,0.0,0.0,0.0
333,*S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C,30,266.21236252396943,305.3669969781671,16.34254320345492,1.1877103291340512,61.97724689963269,0.23333333333333334,0.0,0.0
