Dataset,MolWt,LogP,NumRings,TPSA
smile_r3 (10k sample),463.7260000000002,4.038000000000002,3,112.57
smile_r3 (10k sample),492.1910000000001,4.061900000000001,2,83.47
smile_r3 (10k sample),396.3990000000001,4.026100000000001,4,96.36
smile_r3 (10k sample),403.5040000000002,4.004100000000002,3,100.55000000000001
smile_r3 (10k sample),393.3610000000001,4.018200000000002,3,86.63000000000001
smile_r3 (10k sample),422.7370000000001,4.096120000000002,2,79.29
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),417.5120000000001,4.0016000000000025,3,109.25000000000001
smile_r3 (10k sample),444.3360000000001,4.028800000000002,3,103.7
smile_r3 (10k sample),437.82300000000004,4.018800000000002,2,92.7
smile_r3 (10k sample),494.7220000000002,4.089600000000003,2,109.77
smile_r3 (10k sample),419.8900000000001,4.030820000000002,3,101.29
smile_r3 (10k sample),438.9140000000001,4.036120000000002,3,105.59000000000002
smile_r3 (10k sample),410.4420000000002,4.069700000000002,3,88.52
smile_r3 (10k sample),410.4170000000002,4.081400000000003,4,79.28999999999999
smile_r3 (10k sample),376.36800000000005,4.078900000000002,3,115.72999999999999
smile_r3 (10k sample),424.8160000000001,4.069000000000001,3,89.6
smile_r3 (10k sample),375.42400000000015,4.093500000000003,4,86.63000000000001
smile_r3 (10k sample),436.2130000000001,4.045000000000003,2,75.63
smile_r3 (10k sample),407.5320000000002,4.042900000000001,2,103.7
smile_r3 (10k sample),513.1490000000002,4.050100000000001,2,119.00000000000001
smile_r3 (10k sample),488.3120000000001,4.088500000000002,3,109.77
smile_r3 (10k sample),396.31700000000006,4.022500000000003,2,93.06000000000002
smile_r3 (10k sample),489.7500000000001,4.0055200000000015,3,99.25999999999999
smile_r3 (10k sample),462.3360000000001,4.042500000000002,3,118.48
smile_r3 (10k sample),381.4280000000002,4.060700000000003,3,103.69999999999999
smile_r3 (10k sample),395.37700000000007,4.093300000000002,2,86.63000000000001
smile_r3 (10k sample),434.2220000000001,4.089800000000003,2,84.86
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),471.15100000000007,4.035900000000002,2,79.29
smile_r3 (10k sample),485.38500000000005,4.092200000000003,3,125.04
smile_r3 (10k sample),427.54400000000015,4.094220000000003,2,101.92999999999999
smile_r3 (10k sample),494.7470000000002,4.017400000000002,2,111.16
smile_r3 (10k sample),400.4560000000002,4.019840000000002,3,109.5
smile_r3 (10k sample),408.83800000000014,4.029920000000002,2,110.89
smile_r3 (10k sample),444.27100000000013,4.032000000000003,3,101.29
smile_r3 (10k sample),600.0790000000002,4.036600000000002,2,120.77
smile_r3 (10k sample),400.5000000000001,4.053300000000003,4,86.71000000000001
smile_r3 (10k sample),404.26599999999996,4.009100000000002,3,79.11999999999999
smile_r3 (10k sample),438.18500000000006,4.054800000000002,2,84.86
smile_r3 (10k sample),405.29400000000004,4.052500000000003,2,66.4
smile_r3 (10k sample),423.3630000000001,4.002900000000001,2,91.32000000000001
smile_r3 (10k sample),384.36300000000006,3.6481200000000014,3,105.41999999999999
smile_r3 (10k sample),420.8740000000002,4.094320000000002,3,105.59
smile_r3 (10k sample),506.3770000000002,4.019500000000002,3,119.00000000000001
smile_r3 (10k sample),409.4580000000001,4.0870200000000025,3,91.32000000000001
smile_r3 (10k sample),400.8180000000001,4.094820000000003,3,101.66000000000001
smile_r3 (10k sample),539.2420000000004,4.098000000000003,3,111.98
smile_r3 (10k sample),416.8420000000001,4.036000000000001,3,116.58999999999999
smile_r3 (10k sample),425.821,4.041100000000002,3,105.84
smile_r3 (10k sample),392.43600000000004,4.028100000000002,4,96.35999999999999
smile_r3 (10k sample),421.437,4.035500000000002,1,103.7
smile_r3 (10k sample),442.7930000000001,4.0276200000000015,2,79.29
smile_r3 (10k sample),419.75800000000004,4.019300000000003,2,86.63000000000001
smile_r3 (10k sample),411.40500000000003,3.9997000000000025,3,82.53
smile_r3 (10k sample),426.87800000000016,4.012100000000002,2,126.61
smile_r3 (10k sample),402.51600000000013,4.0073000000000025,3,99.52
smile_r3 (10k sample),429.85300000000007,4.056600000000002,2,120.77000000000001
smile_r3 (10k sample),429.8760000000001,4.000300000000002,3,82.53
smile_r3 (10k sample),448.24800000000016,4.046840000000002,3,104.45000000000002
smile_r3 (10k sample),400.4560000000002,4.074280000000003,3,109.5
smile_r3 (10k sample),505.309,4.040320000000002,2,96.35999999999999
smile_r3 (10k sample),529.2100000000003,4.034900000000002,3,101.29
smile_r3 (10k sample),434.8230000000002,4.082000000000002,3,88.52
smile_r3 (10k sample),422.4170000000001,4.036200000000001,4,96.45
smile_r3 (10k sample),410.41700000000014,4.079600000000003,4,79.29
smile_r3 (10k sample),416.8900000000001,4.013000000000003,3,89.60000000000001
smile_r3 (10k sample),644.0790000000001,4.054500000000003,3,103.78
smile_r3 (10k sample),473.2510000000001,4.022400000000002,3,109.5
smile_r3 (10k sample),396.7860000000001,4.050700000000002,3,116.58999999999999
smile_r3 (10k sample),440.2640000000001,4.074700000000002,3,118.48
smile_r3 (10k sample),433.8940000000001,4.005900000000002,3,103.7
smile_r3 (10k sample),403.54800000000023,4.059000000000003,6,91.32000000000001
smile_r3 (10k sample),415.7950000000001,4.0858000000000025,2,75.63
smile_r3 (10k sample),434.2220000000001,4.044500000000003,2,84.86
smile_r3 (10k sample),464.184,4.000700000000002,3,66.4
smile_r3 (10k sample),464.184,4.000700000000001,3,66.4
smile_r3 (10k sample),402.8090000000002,4.096500000000002,4,93.63000000000001
smile_r3 (10k sample),409.257,4.017500000000002,2,66.4
smile_r3 (10k sample),419.3960000000001,4.006900000000003,2,83.47
smile_r3 (10k sample),400.45600000000013,4.039100000000002,3,109.5
smile_r3 (10k sample),474.3230000000001,4.057100000000002,3,83.47
smile_r3 (10k sample),397.4520000000001,4.0523000000000025,4,92.7
smile_r3 (10k sample),429.8530000000002,4.018900000000002,2,120.77
smile_r3 (10k sample),416.4210000000001,4.050600000000003,2,86.71000000000001
smile_r3 (10k sample),494.7470000000002,4.017400000000002,2,111.16
smile_r3 (10k sample),412.7720000000001,4.0820000000000025,2,93.06000000000002
smile_r3 (10k sample),469.28800000000007,4.034100000000002,3,105.59
smile_r3 (10k sample),488.3120000000001,4.088500000000002,3,109.77
smile_r3 (10k sample),439.2800000000002,4.025600000000002,3,102.74
smile_r3 (10k sample),414.3800000000001,4.085700000000003,4,79.29
smile_r3 (10k sample),429.8530000000003,4.005100000000003,3,112.93
smile_r3 (10k sample),412.4710000000002,4.091800000000002,4,80.36999999999999
smile_r3 (10k sample),434.2220000000001,4.0035000000000025,2,84.86
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),429.8530000000002,4.018900000000002,2,120.77
smile_r3 (10k sample),429.40700000000004,4.075600000000003,2,83.47
smile_r3 (10k sample),403.54800000000023,4.059000000000003,6,91.32000000000001
smile_r3 (10k sample),393.3610000000001,4.018200000000002,3,86.63000000000001
smile_r3 (10k sample),417.4530000000003,4.039000000000002,5,91.32000000000001
smile_r3 (10k sample),384.36300000000017,4.0417200000000015,3,112.13000000000001
smile_r3 (10k sample),419.3960000000001,4.006900000000003,2,83.47
smile_r3 (10k sample),402.51600000000013,4.0073000000000025,3,99.52
smile_r3 (10k sample),414.4050000000002,4.072400000000003,3,88.52
smile_r3 (10k sample),467.29700000000014,4.001800000000002,3,118.72999999999999
smile_r3 (10k sample),404.78100000000006,4.082100000000002,3,108.75
smile_r3 (10k sample),410.4420000000002,4.068100000000002,3,88.52
smile_r3 (10k sample),469.35700000000014,4.0794000000000015,2,112.57000000000001
smile_r3 (10k sample),424.34700000000004,4.017520000000002,2,88.52
smile_r3 (10k sample),444.34000000000015,4.043600000000001,3,100.55000000000001
smile_r3 (10k sample),539.2420000000004,4.098000000000003,3,111.98
smile_r3 (10k sample),516.2670000000002,4.020200000000001,3,89.6
smile_r3 (10k sample),400.5000000000001,4.053300000000003,4,86.71000000000001
smile_r3 (10k sample),487.18100000000004,4.014200000000001,2,126.61000000000001
smile_r3 (10k sample),423.721,4.057100000000002,2,75.63
smile_r3 (10k sample),411.3570000000001,4.079300000000002,3,92.7
smile_r3 (10k sample),409.257,4.017500000000002,2,66.4
smile_r3 (10k sample),414.4050000000001,4.074200000000002,3,88.52000000000001
smile_r3 (10k sample),488.3960000000002,4.035100000000002,2,134.69
smile_r3 (10k sample),435.8320000000001,4.000100000000002,2,112.93
smile_r3 (10k sample),435.83200000000016,4.000100000000002,2,112.92999999999999
smile_r3 (10k sample),416.52800000000013,4.085200000000003,3,89.60000000000001
smile_r3 (10k sample),438.8110000000001,4.040000000000003,2,105.58999999999999
smile_r3 (10k sample),466.36400000000026,4.066200000000003,2,117.61
smile_r3 (10k sample),418.4960000000001,4.016220000000002,3,105.59
smile_r3 (10k sample),469.35700000000014,4.0794000000000015,2,112.57000000000001
smile_r3 (10k sample),513.1490000000002,4.050100000000002,2,119.00000000000001
smile_r3 (10k sample),542.1330000000003,4.074920000000002,2,135.84
smile_r3 (10k sample),413.44600000000014,4.009140000000003,3,105.32000000000001
smile_r3 (10k sample),395.8420000000001,4.043000000000003,4,86.63000000000001
smile_r3 (10k sample),429.21,4.026200000000001,1,66.4
smile_r3 (10k sample),409.55200000000013,4.060800000000002,2,108.39
smile_r3 (10k sample),477.6750000000001,4.0348000000000015,2,96.35999999999999
smile_r3 (10k sample),644.0790000000001,4.054500000000003,3,103.78
smile_r3 (10k sample),462.3210000000001,4.034900000000002,3,103.69999999999999
smile_r3 (10k sample),405.29400000000004,4.052500000000002,2,66.4
smile_r3 (10k sample),472.2040000000001,4.055000000000002,3,75.63000000000001
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),420.38400000000007,4.081100000000003,2,96.36
smile_r3 (10k sample),444.34000000000015,4.043600000000001,3,100.55000000000001
smile_r3 (10k sample),406.4540000000002,4.015600000000003,4,79.29
smile_r3 (10k sample),477.6750000000002,4.0348000000000015,2,96.35999999999999
smile_r3 (10k sample),421.34300000000013,4.057700000000002,3,83.47
smile_r3 (10k sample),465.30000000000007,4.073000000000002,3,96.36
smile_r3 (10k sample),421.284,4.0207200000000025,1,66.4
smile_r3 (10k sample),421.90200000000004,4.0702000000000025,2,103.7
smile_r3 (10k sample),399.47200000000015,4.020100000000002,3,101.29
smile_r3 (10k sample),399.47200000000015,4.059020000000002,3,100.43
smile_r3 (10k sample),406.45400000000024,4.015600000000003,4,79.28999999999999
smile_r3 (10k sample),533.173,4.094500000000002,3,101.28999999999999
smile_r3 (10k sample),600.0790000000001,4.036600000000002,2,120.77
smile_r3 (10k sample),462.6980000000001,4.0371000000000015,3,121.52000000000001
smile_r3 (10k sample),411.72300000000007,4.002900000000001,3,105.30999999999999
smile_r3 (10k sample),434.2220000000002,4.044500000000003,2,84.86
smile_r3 (10k sample),421.284,4.034720000000003,1,66.4
smile_r3 (10k sample),419.7580000000001,4.017800000000002,2,75.63000000000001
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),384.48000000000013,3.4685000000000024,2,99.93
smile_r3 (10k sample),426.87800000000016,4.012100000000002,2,126.61
smile_r3 (10k sample),469.35700000000037,4.009100000000003,3,105.58999999999999
smile_r3 (10k sample),399.4680000000001,4.056500000000002,3,92.7
smile_r3 (10k sample),397.40800000000013,4.093600000000002,4,105.83999999999999
smile_r3 (10k sample),444.34000000000015,4.043600000000002,3,100.55000000000001
smile_r3 (10k sample),409.38900000000007,3.4609000000000014,3,98.30999999999997
smile_r3 (10k sample),462.6980000000002,4.0371000000000015,3,121.52
smile_r3 (10k sample),422.7370000000001,4.096120000000002,2,79.29
smile_r3 (10k sample),482.1460000000001,4.055800000000001,2,75.63000000000001
smile_r3 (10k sample),399.3400000000001,4.057300000000003,2,77.84
smile_r3 (10k sample),421.749,4.051300000000002,2,66.4
smile_r3 (10k sample),439.9420000000001,4.012900000000003,3,94.91
smile_r3 (10k sample),381.42800000000017,4.013800000000002,3,103.7
smile_r3 (10k sample),484.2460000000001,4.087300000000002,2,101.92999999999999
smile_r3 (10k sample),494.72200000000015,4.089600000000003,2,109.77
smile_r3 (10k sample),400.45600000000013,4.019840000000002,3,109.50000000000001
smile_r3 (10k sample),513.1490000000003,4.050100000000001,2,119.0
smile_r3 (10k sample),437.5200000000002,4.070620000000003,3,109.77
smile_r3 (10k sample),403.5000000000002,4.0893200000000025,3,92.7
smile_r3 (10k sample),482.3120000000001,4.082380000000001,3,120.14999999999999
smile_r3 (10k sample),392.4360000000001,4.074200000000002,4,109.49
smile_r3 (10k sample),504.68300000000016,4.023200000000002,2,83.47
smile_r3 (10k sample),414.3800000000001,4.085700000000003,4,79.29
smile_r3 (10k sample),383.40000000000026,4.046800000000004,3,112.92999999999999
smile_r3 (10k sample),483.36500000000007,4.082800000000002,3,105.59
smile_r3 (10k sample),396.39900000000006,4.026100000000001,4,96.36
smile_r3 (10k sample),404.26599999999996,4.009100000000001,3,79.11999999999999
smile_r3 (10k sample),473.14800000000014,4.0031000000000025,2,101.66000000000001
smile_r3 (10k sample),403.50000000000017,4.078400000000003,2,100.54
smile_r3 (10k sample),400.45600000000013,4.039100000000002,3,109.5
smile_r3 (10k sample),381.42800000000017,4.013800000000002,3,103.7
smile_r3 (10k sample),468.36900000000026,4.092800000000002,3,92.69999999999999
smile_r3 (10k sample),497.68200000000013,4.047500000000002,2,135.84
smile_r3 (10k sample),469.2880000000001,4.034100000000002,3,105.58999999999999
smile_r3 (10k sample),427.2400000000002,3.9997000000000016,2,117.45
smile_r3 (10k sample),418.50000000000006,4.067920000000002,3,113.44000000000001
smile_r3 (10k sample),395.84200000000016,4.024400000000003,4,77.84
smile_r3 (10k sample),410.4170000000002,4.079600000000003,4,79.28999999999999
smile_r3 (10k sample),459.3250000000001,3.432900000000002,4,98.65
smile_r3 (10k sample),376.36800000000005,4.078900000000002,3,115.72999999999999
smile_r3 (10k sample),462.6980000000001,4.0371000000000015,3,121.52000000000001
smile_r3 (10k sample),444.3360000000001,4.040600000000003,3,94.91000000000001
smile_r3 (10k sample),403.4790000000002,4.090900000000002,4,82.53
smile_r3 (10k sample),403.54800000000023,4.059000000000003,6,91.32000000000001
smile_r3 (10k sample),436.2130000000001,4.045000000000003,2,75.63
smile_r3 (10k sample),409.35100000000006,4.072700000000002,2,75.63
smile_r3 (10k sample),464.184,4.000700000000001,3,66.4
smile_r3 (10k sample),417.5560000000002,4.017300000000002,4,91.32000000000001
smile_r3 (10k sample),429.8530000000002,4.018900000000002,2,120.77
smile_r3 (10k sample),486.2370000000001,4.043500000000002,2,92.69999999999999
smile_r3 (10k sample),409.4580000000002,4.0211200000000025,3,91.32000000000001
smile_r3 (10k sample),489.75000000000017,4.087200000000002,3,99.25999999999999
smile_r3 (10k sample),410.4170000000002,4.081400000000003,4,79.28999999999999
smile_r3 (10k sample),396.3990000000001,4.026100000000002,4,96.36
smile_r3 (10k sample),411.723,4.002900000000001,3,105.31
smile_r3 (10k sample),419.4000000000001,4.070900000000002,2,91.32000000000001
smile_r3 (10k sample),436.2130000000002,4.045000000000002,2,75.63
smile_r3 (10k sample),477.6640000000001,4.079320000000002,3,79.29
smile_r3 (10k sample),421.284,4.034720000000003,1,66.4
smile_r3 (10k sample),421.284,4.034720000000003,1,66.4
smile_r3 (10k sample),401.4880000000004,4.021200000000002,4,100.55
smile_r3 (10k sample),411.4990000000002,4.0615400000000035,2,101.28999999999999
smile_r3 (10k sample),492.7310000000002,4.006820000000002,2,129.99999999999997
smile_r3 (10k sample),483.2620000000001,4.069020000000003,2,105.58999999999999
smile_r3 (10k sample),414.5080000000001,4.035520000000003,4,96.36
smile_r3 (10k sample),512.1650000000002,4.028400000000002,2,126.61000000000001
smile_r3 (10k sample),406.45400000000024,4.015600000000003,4,79.28999999999999
smile_r3 (10k sample),600.0790000000002,4.036600000000002,2,120.77
smile_r3 (10k sample),421.4660000000003,4.046900000000003,1,117.62000000000002
smile_r3 (10k sample),419.40000000000003,4.070900000000002,2,91.32000000000001
smile_r3 (10k sample),462.21800000000013,4.080000000000002,2,87.07000000000001
smile_r3 (10k sample),406.4540000000001,4.015600000000003,4,79.29
smile_r3 (10k sample),397.4080000000002,4.039800000000003,3,113.79
smile_r3 (10k sample),492.73100000000017,4.006820000000002,2,129.99999999999997
smile_r3 (10k sample),505.3090000000001,4.040320000000002,2,96.35999999999999
smile_r3 (10k sample),416.8420000000001,4.036000000000001,3,116.58999999999999
smile_r3 (10k sample),442.7930000000001,4.0276200000000015,2,79.29
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),395.4360000000001,4.055200000000002,3,100.54
smile_r3 (10k sample),411.5680000000003,4.090800000000002,1,108.39000000000001
smile_r3 (10k sample),406.4540000000001,4.015600000000003,4,79.29
smile_r3 (10k sample),397.45200000000017,4.0523000000000025,4,92.7
smile_r3 (10k sample),397.45600000000013,4.050500000000002,4,111.62
smile_r3 (10k sample),421.85800000000006,4.096500000000002,3,112.93
smile_r3 (10k sample),424.52300000000014,3.5001000000000024,3,98.64999999999999
smile_r3 (10k sample),443.90900000000016,4.096120000000003,3,101.29
smile_r3 (10k sample),399.42400000000015,4.025400000000002,3,105.95
smile_r3 (10k sample),399.42400000000015,4.025400000000002,3,105.95
smile_r3 (10k sample),399.42400000000015,4.025400000000002,3,105.95
smile_r3 (10k sample),416.8900000000001,4.013000000000003,3,89.60000000000001
smile_r3 (10k sample),490.2000000000001,4.053800000000001,2,92.7
smile_r3 (10k sample),403.4060000000001,4.059700000000002,3,83.47
smile_r3 (10k sample),490.3970000000004,4.0953000000000035,3,101.93
smile_r3 (10k sample),410.73500000000007,4.092300000000002,3,90.19999999999999
smile_r3 (10k sample),411.357,4.063200000000001,3,103.7
smile_r3 (10k sample),409.35100000000006,4.072700000000002,2,75.63
smile_r3 (10k sample),419.40000000000003,4.070900000000002,2,91.32000000000001
smile_r3 (10k sample),436.2130000000002,4.045000000000002,2,75.63
smile_r3 (10k sample),393.42400000000015,4.058220000000002,4,105.31000000000002
smile_r3 (10k sample),411.3610000000001,4.0047200000000025,3,105.32000000000001
smile_r3 (10k sample),392.43600000000015,4.087880000000002,4,107.26
smile_r3 (10k sample),374.39600000000013,4.0294000000000025,3,100.38000000000001
smile_r3 (10k sample),406.45400000000024,4.061300000000003,4,79.29
smile_r3 (10k sample),462.21800000000013,4.080000000000002,2,87.07000000000001
smile_r3 (10k sample),467.1880000000001,4.070900000000002,2,79.29
smile_r3 (10k sample),409.3850000000001,4.051400000000002,3,86.63000000000001
smile_r3 (10k sample),417.5560000000002,4.017300000000002,4,91.32000000000001
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),488.3960000000002,4.035100000000002,2,134.69
smile_r3 (10k sample),397.4560000000002,4.050500000000002,4,111.61999999999999
smile_r3 (10k sample),492.73100000000017,4.006820000000002,2,129.99999999999997
smile_r3 (10k sample),417.76700000000005,4.018800000000002,2,95.86
smile_r3 (10k sample),419.48000000000013,4.0016000000000025,3,109.77
smile_r3 (10k sample),409.47900000000016,4.020500000000003,2,92.7
smile_r3 (10k sample),399.42400000000015,4.025400000000002,3,105.95
smile_r3 (10k sample),409.4580000000002,4.0211200000000025,3,91.32000000000001
smile_r3 (10k sample),437.5680000000001,4.046440000000003,3,109.25000000000001
smile_r3 (10k sample),413.44600000000014,4.009140000000003,3,105.32000000000001
smile_r3 (10k sample),413.44600000000014,4.009140000000003,3,105.32000000000001
smile_r3 (10k sample),414.40500000000026,4.037620000000002,3,88.52
smile_r3 (10k sample),422.93800000000033,4.078700000000004,3,89.60000000000001
smile_r3 (10k sample),489.75000000000017,4.087200000000002,3,99.25999999999999
smile_r3 (10k sample),394.4520000000001,4.016300000000002,4,88.52000000000001
smile_r3 (10k sample),436.2130000000002,4.045000000000002,2,75.63
smile_r3 (10k sample),422.7370000000001,4.096120000000002,2,79.29
smile_r3 (10k sample),421.284,4.034720000000003,1,66.4
smile_r3 (10k sample),417.51200000000006,4.0016000000000025,3,109.25
smile_r3 (10k sample),382.41200000000015,4.085300000000002,2,100.9
smile_r3 (10k sample),406.47900000000016,4.048300000000003,3,86.71000000000001
smile_r3 (10k sample),400.4560000000002,4.074280000000003,3,109.5
smile_r3 (10k sample),414.5080000000001,4.035520000000003,4,96.36
smile_r3 (10k sample),401.89000000000016,4.057800000000002,3,86.63000000000001
smile_r3 (10k sample),413.41700000000014,4.098500000000003,3,83.47
smile_r3 (10k sample),535.2280000000002,4.082500000000002,2,83.47
smile_r3 (10k sample),429.40700000000004,4.075600000000003,2,83.47
smile_r3 (10k sample),465.3000000000002,4.073000000000002,3,96.36
smile_r3 (10k sample),600.0790000000001,4.036600000000002,2,120.77
smile_r3 (10k sample),410.73500000000007,4.092300000000002,3,90.19999999999999
smile_r3 (10k sample),433.8350000000001,4.067100000000003,3,83.47
smile_r3 (10k sample),403.5040000000002,4.004100000000002,3,100.55000000000001
smile_r3 (10k sample),395.37700000000007,4.093300000000002,2,86.63000000000001
smile_r3 (10k sample),421.28400000000005,4.0207200000000025,1,66.4
smile_r3 (10k sample),413.421,4.081200000000003,3,82.53
smile_r3 (10k sample),402.51600000000013,4.0073000000000025,3,99.52
smile_r3 (10k sample),423.49100000000004,4.073800000000002,3,112.14999999999999
smile_r3 (10k sample),409.45800000000014,4.045300000000002,3,92.18
smile_r3 (10k sample),411.56800000000027,4.054220000000003,1,108.39
smile_r3 (10k sample),494.7470000000002,4.017400000000003,2,111.16
smile_r3 (10k sample),429.4220000000001,4.010300000000002,3,101.92999999999999
smile_r3 (10k sample),414.47400000000016,4.092400000000002,4,88.52
smile_r3 (10k sample),394.4520000000001,4.016300000000002,4,88.52000000000001
smile_r3 (10k sample),463.7260000000002,4.038000000000002,3,112.57
smile_r3 (10k sample),411.72300000000007,4.002900000000001,3,105.30999999999999
smile_r3 (10k sample),411.357,4.063200000000002,3,103.7
smile_r3 (10k sample),421.4660000000003,4.046900000000003,1,117.62000000000002
smile_r3 (10k sample),409.257,4.017500000000002,2,66.4
smile_r3 (10k sample),409.45800000000014,4.045300000000002,3,92.18
smile_r3 (10k sample),387.40700000000015,4.054700000000002,2,94.91000000000001
smile_r3 (10k sample),405.4470000000002,4.041700000000002,3,92.7
smile_r3 (10k sample),405.52000000000027,4.012100000000004,3,101.28999999999999
smile_r3 (10k sample),467.29700000000014,4.001800000000002,3,118.72999999999999
smile_r3 (10k sample),504.8150000000001,4.016300000000003,3,101.29
smile_r3 (10k sample),506.3770000000002,4.019500000000002,3,119.00000000000001
smile_r3 (10k sample),407.37700000000007,3.4934200000000013,3,103.58999999999999
smile_r3 (10k sample),487.18100000000004,4.014200000000001,2,126.61000000000001
smile_r3 (10k sample),375.42400000000015,4.093500000000003,4,86.63000000000001
smile_r3 (10k sample),434.2220000000002,4.044500000000003,2,84.86
smile_r3 (10k sample),436.2130000000001,4.045000000000003,2,75.63
smile_r3 (10k sample),405.29400000000004,4.052500000000002,2,66.4
smile_r3 (10k sample),384.36300000000017,4.0417200000000015,3,112.13000000000001
smile_r3 (10k sample),446.29700000000025,4.039400000000002,3,94.91000000000001
smile_r3 (10k sample),407.5320000000002,4.042900000000001,2,103.7
smile_r3 (10k sample),498.68500000000006,4.056400000000002,2,109.77
smile_r3 (10k sample),399.4720000000001,4.040020000000002,3,105.32000000000001
smile_r3 (10k sample),489.75000000000017,4.087200000000002,3,99.25999999999999
smile_r3 (10k sample),410.4170000000002,4.081400000000003,4,79.28999999999999
smile_r3 (10k sample),490.3970000000003,4.095300000000004,3,101.93
smile_r3 (10k sample),448.9000000000001,4.016200000000002,3,86.71
smile_r3 (10k sample),436.2130000000002,4.045000000000002,2,75.63
smile_r3 (10k sample),434.2220000000001,4.044500000000003,2,84.86
smile_r3 (10k sample),467.1880000000001,4.070900000000002,2,79.29
smile_r3 (10k sample),421.8580000000001,4.0965000000000025,3,112.92999999999999
smile_r3 (10k sample),380.4000000000001,4.0024200000000025,3,101.66
smile_r3 (10k sample),472.35700000000026,4.019400000000003,2,101.93
smile_r3 (10k sample),401.4150000000001,4.000300000000002,3,92.7
smile_r3 (10k sample),400.45600000000013,4.074280000000003,3,109.5
smile_r3 (10k sample),410.4420000000002,4.069700000000002,3,88.52
smile_r3 (10k sample),414.47400000000016,4.092400000000002,4,88.52
smile_r3 (10k sample),444.34000000000015,4.043600000000002,3,100.55000000000001
smile_r3 (10k sample),429.21,4.026200000000001,1,66.4
smile_r3 (10k sample),448.36800000000034,4.0370000000000035,5,103.7
smile_r3 (10k sample),487.1810000000001,4.0142000000000015,2,126.61000000000001
smile_r3 (10k sample),481.3490000000002,4.006500000000002,4,105.59
smile_r3 (10k sample),473.14800000000014,4.0031000000000025,2,101.66000000000001
smile_r3 (10k sample),442.7930000000001,4.0276200000000015,2,79.29
smile_r3 (10k sample),464.184,4.000700000000002,3,66.4
smile_r3 (10k sample),417.4530000000003,4.039000000000002,5,91.32000000000001
smile_r3 (10k sample),414.40500000000003,4.072400000000003,3,88.52000000000001
smile_r3 (10k sample),394.50000000000017,4.040600000000002,3,80.37
smile_r3 (10k sample),410.4420000000002,4.068100000000002,3,88.52
smile_r3 (10k sample),409.4580000000001,4.039120000000003,3,82.53
smile_r3 (10k sample),376.36800000000017,4.0352000000000015,4,122.65000000000002
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),453.2500000000001,4.037420000000002,2,112.57000000000001
smile_r3 (10k sample),424.59200000000004,4.007000000000003,2,97.11000000000001
smile_r3 (10k sample),393.7860000000001,4.092500000000001,4,112.41000000000001
smile_r3 (10k sample),411.4050000000001,3.9997000000000025,3,82.53
smile_r3 (10k sample),403.4790000000002,4.090900000000002,4,82.53
smile_r3 (10k sample),488.3960000000002,4.035100000000002,2,134.69
smile_r3 (10k sample),438.8110000000001,4.040000000000003,2,105.58999999999999
smile_r3 (10k sample),381.3840000000001,4.052500000000003,3,108.05000000000001
smile_r3 (10k sample),470.3410000000002,4.050060000000003,2,109.77
smile_r3 (10k sample),470.34100000000024,4.060300000000002,3,101.92999999999999
smile_r3 (10k sample),429.82800000000015,4.054000000000003,3,92.7
smile_r3 (10k sample),470.3410000000003,4.0603000000000025,3,101.92999999999999
smile_r3 (10k sample),506.33700000000016,4.014300000000003,3,83.47
smile_r3 (10k sample),409.38900000000007,3.4609000000000014,3,98.30999999999997
smile_r3 (10k sample),500.67600000000016,4.079300000000002,2,100.53999999999999
smile_r3 (10k sample),383.40000000000026,4.046800000000004,3,112.92999999999999
smile_r3 (10k sample),400.5000000000001,4.053300000000003,4,86.71000000000001
smile_r3 (10k sample),413.47600000000017,4.043000000000002,4,100.53999999999999
smile_r3 (10k sample),409.257,4.017500000000002,2,66.4
smile_r3 (10k sample),409.25700000000006,4.017500000000002,2,66.4
smile_r3 (10k sample),415.49600000000004,4.083200000000002,3,107.85999999999999
smile_r3 (10k sample),475.2920000000001,4.049500000000002,2,126.61000000000001
smile_r3 (10k sample),456.3250000000001,4.097000000000002,4,100.63000000000001
smile_r3 (10k sample),409.257,4.017500000000002,2,66.4
smile_r3 (10k sample),485.7470000000001,4.003440000000001,3,125.04
smile_r3 (10k sample),511.3160000000001,4.083500000000003,3,82.53
smile_r3 (10k sample),372.4280000000001,3.5160000000000027,4,90.69999999999999
smile_r3 (10k sample),519.748,4.083600000000002,2,96.36
smile_r3 (10k sample),477.6750000000002,4.0348000000000015,2,96.35999999999999
smile_r3 (10k sample),446.297,4.082900000000003,3,94.90999999999998
